Model1,Model2,statistic,pvalue_raw
RF,RF_KM_SCAN_NN,206.0,4.5012110401389345e-12
RF,RF_KM_SCAN_COS,247.0,6.4969331352670026e-12
RF,RF_KM_SCAN_COS_MAHA,141.5,2.9584617699496097e-12
RF,XGB,266.5,4.3760840901405634e-06
RF,XGB_KM_C,259.0,1.5393644279297293e-11
RF,XGB_KM_NN,150.0,1.7177476738607636e-12
RF,XGB_KM_COS,173.0,1.514462237151043e-12
RF,XGB_KM_COS_MAHA,306.0,1.5598536213069684e-11
RF,XGB_HDBSCAN_NN,244.0,6.157653487485201e-12
RF,XGB_HDBSCAN_COS,300.0,1.3256086396625448e-11
RF,XGB_KM_SCAN_NN,136.0,1.0448628427736465e-12
RF,XGB_KM_SCAN_COS,275.0,9.972774349320674e-12
RF,XGB_KM_SCAN_COS_MAHA,303.0,1.4238130363798126e-11
RF,XGBRF,180.5,5.1242047917589476e-08
RF,XGBRF_KM_C,247.0,4.099687065682725e-12
